"Calendar year","ABS remoteness area","Age group","Sex","Road user","Hospitalisations"
2020,"Major Cities","26-39","Male","Other",169
2020,"Major Cities","26-39","Male","Pedal cyclist",995
2020,"Major Cities","26-39","intersex or indeterminate or missing","Car",2
2020,"Major Cities","40-64","Female","Car",1612
2020,"Major Cities","40-64","Female","Heavy transport vehicle",4
2020,"Major Cities","40-64","Female","Motorcyclist",229
2020,"Major Cities","40-64","Female","Other",211
2020,"Major Cities","40-64","Female","Pedal cyclist",606
2020,"Major Cities","40-64","Male","Car",1459
2020,"Major Cities","40-64","Male","Heavy transport vehicle",109
2020,"Major Cities","40-64","Male","Motorcyclist",1730
2020,"Major Cities","40-64","Male","Other",301
2020,"Major Cities","40-64","Male","Pedal cyclist",2068
2020,"Major Cities","65-74","Female","Car",501
2020,"Major Cities","65-74","Female","Heavy transport vehicle",3
2020,"Major Cities","65-74","Female","Motorcyclist",25
2020,"Major Cities","65-74","Female","Other",100
2020,"Major Cities","65-74","Female","Pedal cyclist",141
2020,"Major Cities","65-74","Male","Car",360
2020,"Major Cities","65-74","Male","Heavy transport vehicle",10
2020,"Major Cities","65-74","Male","Motorcyclist",189
2020,"Major Cities","65-74","Male","Other",100
2020,"Major Cities","65-74","Male","Pedal cyclist",381
2020,"Major Cities","65-74","intersex or indeterminate or missing","Other",1
2020,"Major Cities","75+","Female","Car",509
2020,"Major Cities","75+","Female","Motorcyclist",4
2020,"Major Cities","75+","Female","Other",128
2020,"Major Cities","75+","Female","Pedal cyclist",19
2020,"Major Cities","75+","Male","Car",491
2020,"Major Cities","75+","Male","Heavy transport vehicle",1
2020,"Major Cities","75+","Male","Motorcyclist",39
2020,"Major Cities","75+","Male","Other",105
2020,"Major Cities","75+","Male","Pedal cyclist",149
2020,"Major Cities","8-16","Female","Car",179
2020,"Major Cities","8-16","Female","Motorcyclist",22
2020,"Major Cities","8-16","Female","Other",87
2020,"Major Cities","8-16","Female","Pedal cyclist",153
2020,"Major Cities","8-16","Male","Car",171
2020,"Major Cities","8-16","Male","Motorcyclist",164
2020,"Major Cities","8-16","Male","Other",113
2020,"Major Cities","8-16","Male","Pedal cyclist",814
2020,"Regional","0-7","Female","Car",52
2020,"Regional","0-7","Female","Heavy transport vehicle",1
2020,"Regional","0-7","Female","Motorcyclist",5
2020,"Regional","0-7","Female","Other",9
2020,"Regional","0-7","Female","Pedal cyclist",27
2020,"Regional","0-7","Male","Car",61
2020,"Regional","0-7","Male","Motorcyclist",12
2020,"Regional","0-7","Male","Other",11
2020,"Regional","0-7","Male","Pedal cyclist",35
2020,"Regional","17-25","Female","Car",680
2020,"Regional","17-25","Female","Heavy transport vehicle",2
2020,"Regional","17-25","Female","Motorcyclist",61
2020,"Regional","17-25","Female","Other",38
2020,"Regional","17-25","Female","Pedal cyclist",33
2020,"Regional","17-25","Male","Car",844
2020,"Regional","17-25","Male","Heavy transport vehicle",16
2020,"Regional","17-25","Male","Motorcyclist",620
2020,"Regional","17-25","Male","Other",89
2020,"Regional","17-25","Male","Pedal cyclist",107
2020,"Regional","26-39","Female","Car",562
2020,"Regional","26-39","Female","Heavy transport vehicle",4
2020,"Regional","26-39","Female","Motorcyclist",67
2020,"Regional","26-39","Female","Other",29
2020,"Regional","26-39","Female","Pedal cyclist",56
2020,"Regional","26-39","Male","Car",635
2020,"Regional","26-39","Male","Heavy transport vehicle",62
2020,"Regional","26-39","Male","Motorcyclist",677
2020,"Regional","26-39","Male","Other",97
2020,"Regional","26-39","Male","Pedal cyclist",188
2020,"Regional","26-39","intersex or indeterminate or missing","Car",1
2020,"Regional","40-64","Female","Car",705
2020,"Regional","40-64","Female","Heavy transport vehicle",8
2020,"Regional","40-64","Female","Motorcyclist",123
2020,"Regional","40-64","Female","Other",64
2020,"Regional","40-64","Female","Pedal cyclist",172
2020,"Regional","40-64","Male","Car",739
2020,"Regional","40-64","Male","Heavy transport vehicle",134
2020,"Regional","40-64","Male","Motorcyclist",893
2020,"Regional","40-64","Male","Other",105
2020,"Regional","40-64","Male","Pedal cyclist",418
2020,"Regional","65-74","Female","Car",235
2020,"Regional","65-74","Female","Heavy transport vehicle",1
2020,"Regional","65-74","Female","Motorcyclist",15
2020,"Regional","65-74","Female","Other",30
2020,"Regional","65-74","Female","Pedal cyclist",46
2020,"Regional","65-74","Male","Car",208
2020,"Regional","65-74","Male","Heavy transport vehicle",19
2020,"Regional","65-74","Male","Motorcyclist",142
2020,"Regional","65-74","Male","Other",31
2020,"Regional","65-74","Male","Pedal cyclist",109
2020,"Regional","75+","Female","Car",256
2020,"Regional","75+","Female","Motorcyclist",1
2020,"Regional","75+","Female","Other",26
2020,"Regional","75+","Female","Pedal cyclist",16
2020,"Regional","75+","Male","Car",222
2020,"Regional","75+","Male","Heavy transport vehicle",4
2020,"Regional","75+","Male","Motorcyclist",30
2020,"Regional","75+","Male","Other",31
2020,"Regional","75+","Male","Pedal cyclist",64
2020,"Regional","8-16","Female","Car",124
2020,"Regional","8-16","Female","Heavy transport vehicle",1
2020,"Regional","8-16","Female","Motorcyclist",36
2020,"Regional","8-16","Female","Other",26
2020,"Regional","8-16","Female","Pedal cyclist",69
2020,"Regional","8-16","Male","Car",115
2020,"Regional","8-16","Male","Heavy transport vehicle",1
2020,"Regional","8-16","Male","Motorcyclist",248
2020,"Regional","8-16","Male","Other",29
2020,"Regional","8-16","Male","Pedal cyclist",278
2020,"Remote","0-7","Female","Car",2
2020,"Remote","0-7","Female","Heavy transport vehicle",1
2020,"Remote","0-7","Female","Motorcyclist",3
2020,"Remote","0-7","Male","Car",12
2020,"Remote","0-7","Male","Motorcyclist",5
2020,"Remote","0-7","Male","Other",1
2020,"Remote","0-7","Male","Pedal cyclist",7
2020,"Remote","17-25","Female","Car",59
2020,"Remote","17-25","Female","Motorcyclist",8
2020,"Remote","17-25","Female","Other",8
2020,"Remote","17-25","Male","Car",124
2020,"Remote","17-25","Male","Heavy transport vehicle",1
2020,"Remote","17-25","Male","Motorcyclist",83
2020,"Remote","17-25","Male","Other",9
2020,"Remote","17-25","Male","Pedal cyclist",3
2020,"Remote","17-25","intersex or indeterminate or missing","Car",1
2020,"Remote","26-39","Female","Car",59
2020,"Remote","26-39","Female","Motorcyclist",6
2020,"Remote","26-39","Female","Other",10
2020,"Remote","26-39","Female","Pedal cyclist",2
2020,"Remote","26-39","Male","Car",120
2020,"Remote","26-39","Male","Heavy transport vehicle",2
2020,"Remote","26-39","Male","Motorcyclist",72
2020,"Remote","26-39","Male","Other",15
2020,"Remote","26-39","Male","Pedal cyclist",12
2020,"Remote","40-64","Female","Car",58
2020,"Remote","40-64","Female","Motorcyclist",14
2020,"Remote","40-64","Female","Other",13
2020,"Remote","40-64","Female","Pedal cyclist",7
2020,"Remote","40-64","Male","Car",111
2020,"Remote","40-64","Male","Heavy transport vehicle",16
2020,"Remote","40-64","Male","Motorcyclist",53
2020,"Remote","40-64","Male","Other",21
2020,"Remote","40-64","Male","Pedal cyclist",20
2020,"Remote","65-74","Female","Car",8
2020,"Remote","65-74","Female","Other",4
2020,"Remote","65-74","Female","Pedal cyclist",3
2020,"Remote","65-74","Male","Car",15
2020,"Remote","65-74","Male","Heavy transport vehicle",3
2020,"Remote","65-74","Male","Motorcyclist",6
2020,"Remote","65-74","Male","Other",5
2020,"Remote","65-74","Male","Pedal cyclist",7
2020,"Remote","75+","Female","Car",4
2020,"Remote","75+","Female","Other",0
2020,"Remote","75+","Male","Car",12
2020,"Remote","75+","Male","Motorcyclist",1
2020,"Remote","75+","Male","Other",2
2020,"Remote","75+","Male","Pedal cyclist",3
2020,"Remote","8-16","Female","Car",15
2020,"Remote","8-16","Female","Motorcyclist",7
2020,"Remote","8-16","Female","Other",1
2020,"Remote","8-16","Female","Pedal cyclist",7
2020,"Remote","8-16","Male","Car",12
2020,"Remote","8-16","Male","Motorcyclist",57
2020,"Remote","8-16","Male","Other",2
2020,"Remote","8-16","Male","Pedal cyclist",22
2021,"Major Cities","0-7","Female","Car",99
2021,"Major Cities","0-7","Female","Motorcyclist",1
2021,"Major Cities","0-7","Female","Other",25
2021,"Major Cities","0-7","Female","Pedal cyclist",62
2021,"Major Cities","0-7","Male","Car",85
2021,"Major Cities","0-7","Male","Motorcyclist",9
2021,"Major Cities","0-7","Male","Other",63
2021,"Major Cities","0-7","Male","Pedal cyclist",100
2021,"Major Cities","17-25","Female","Car",1437
2021,"Major Cities","17-25","Female","Heavy transport vehicle",4
2021,"Major Cities","17-25","Female","Motorcyclist",107
2021,"Major Cities","17-25","Female","Other",92
2021,"Major Cities","17-25","Female","Pedal cyclist",114
2021,"Major Cities","17-25","Male","Car",1304
2021,"Major Cities","17-25","Male","Heavy transport vehicle",30
2021,"Major Cities","17-25","Male","Motorcyclist",1127
2021,"Major Cities","17-25","Male","Other",199
2021,"Major Cities","17-25","Male","Pedal cyclist",451
2021,"Major Cities","17-25","intersex or indeterminate or missing","Pedal cyclist",1
2021,"Major Cities","26-39","Female","Car",1676
2021,"Major Cities","26-39","Female","Heavy transport vehicle",3
2021,"Major Cities","26-39","Female","Motorcyclist",189
2021,"Major Cities","26-39","Female","Other",155
2021,"Major Cities","26-39","Female","Pedal cyclist",290
2021,"Major Cities","26-39","Male","Car",1407
2021,"Major Cities","26-39","Male","Heavy transport vehicle",65
2021,"Major Cities","26-39","Male","Motorcyclist",1473
2021,"Major Cities","26-39","Male","Other",227
2021,"Major Cities","26-39","Male","Pedal cyclist",954
2021,"Major Cities","40-64","Female","Car",1890
2021,"Major Cities","40-64","Female","Heavy transport vehicle",9
2021,"Major Cities","40-64","Female","Motorcyclist",270
2021,"Major Cities","40-64","Female","Other",236
2021,"Major Cities","40-64","Female","Pedal cyclist",594
2021,"Major Cities","40-64","Male","Car",1521
2021,"Major Cities","40-64","Male","Heavy transport vehicle",114
2021,"Major Cities","40-64","Male","Motorcyclist",1821
2021,"Major Cities","40-64","Male","Other",305
2021,"Major Cities","40-64","Male","Pedal cyclist",2119
2021,"Major Cities","65-74","Female","Car",576
2021,"Major Cities","65-74","Female","Heavy transport vehicle",2
2021,"Major Cities","65-74","Female","Motorcyclist",16
2021,"Major Cities","65-74","Female","Other",122
2021,"Major Cities","65-74","Female","Pedal cyclist",120
2021,"Major Cities","65-74","Male","Car",380
2021,"Major Cities","65-74","Male","Heavy transport vehicle",17
2021,"Major Cities","65-74","Male","Motorcyclist",233
2021,"Major Cities","65-74","Male","Other",110
2021,"Major Cities","65-74","Male","Pedal cyclist",434
2021,"Major Cities","75+","Female","Car",638
2021,"Major Cities","75+","Female","Heavy transport vehicle",1
2021,"Major Cities","75+","Female","Motorcyclist",6
2021,"Major Cities","75+","Female","Other",137
2021,"Major Cities","75+","Female","Pedal cyclist",18
2021,"Major Cities","75+","Male","Car",485
2021,"Major Cities","75+","Male","Heavy transport vehicle",5
2021,"Major Cities","75+","Male","Motorcyclist",59
2021,"Major Cities","75+","Male","Other",128
2021,"Major Cities","75+","Male","Pedal cyclist",191
2021,"Major Cities","8-16","Female","Car",205
2021,"Major Cities","8-16","Female","Heavy transport vehicle",1
2021,"Major Cities","8-16","Female","Motorcyclist",23
2021,"Major Cities","8-16","Female","Other",83
2021,"Major Cities","8-16","Female","Pedal cyclist",100
2021,"Major Cities","8-16","Male","Car",186
2021,"Major Cities","8-16","Male","Motorcyclist",185
2021,"Major Cities","8-16","Male","Other",133
2021,"Major Cities","8-16","Male","Pedal cyclist",764
2021,"Regional","0-7","Female","Car",50
2021,"Regional","0-7","Female","Heavy transport vehicle",1
2021,"Regional","0-7","Female","Motorcyclist",4
2021,"Regional","0-7","Female","Other",10
2021,"Regional","0-7","Female","Pedal cyclist",15
2021,"Regional","0-7","Male","Car",56
2021,"Regional","0-7","Male","Motorcyclist",17
2021,"Regional","0-7","Male","Other",24
2021,"Regional","0-7","Male","Pedal cyclist",31
2021,"Regional","17-25","Female","Car",735
2021,"Regional","17-25","Female","Heavy transport vehicle",2
2021,"Regional","17-25","Female","Motorcyclist",52
2021,"Regional","17-25","Female","Other",27
2021,"Regional","17-25","Female","Pedal cyclist",19
2021,"Regional","17-25","Male","Car",910
2021,"Regional","17-25","Male","Heavy transport vehicle",9
2021,"Regional","17-25","Male","Motorcyclist",589
2021,"Regional","17-25","Male","Other",86
2021,"Regional","17-25","Male","Pedal cyclist",114
2021,"Regional","26-39","Female","Car",569
2021,"Regional","26-39","Female","Heavy transport vehicle",2
2021,"Regional","26-39","Female","Motorcyclist",71
2021,"Regional","26-39","Female","Other",30
2021,"Regional","26-39","Female","Pedal cyclist",49
2021,"Regional","26-39","Male","Car",664
2021,"Regional","26-39","Male","Heavy transport vehicle",59
2021,"Regional","26-39","Male","Motorcyclist",602
2021,"Regional","26-39","Male","Other",85
2021,"Regional","26-39","Male","Pedal cyclist",176
2021,"Regional","40-64","Female","Car",781
2021,"Regional","40-64","Female","Heavy transport vehicle",4
2021,"Regional","40-64","Female","Motorcyclist",138
2021,"Regional","40-64","Female","Other",65
2021,"Regional","40-64","Female","Pedal cyclist",174
2021,"Regional","40-64","Male","Car",781
2021,"Regional","40-64","Male","Heavy transport vehicle",105
2021,"Regional","40-64","Male","Motorcyclist",948
2021,"Regional","40-64","Male","Other",118
2021,"Regional","40-64","Male","Pedal cyclist",446
2021,"Regional","65-74","Female","Car",240
2021,"Regional","65-74","Female","Heavy transport vehicle",1
2021,"Regional","65-74","Female","Motorcyclist",14
2021,"Regional","65-74","Female","Other",30
2021,"Regional","65-74","Female","Pedal cyclist",47
2021,"Regional","65-74","Male","Car",223
2021,"Regional","65-74","Male","Heavy transport vehicle",18
2021,"Regional","65-74","Male","Motorcyclist",133
2021,"Regional","65-74","Male","Other",37
2021,"Regional","65-74","Male","Pedal cyclist",145
2021,"Regional","75+","Female","Car",271
2021,"Regional","75+","Female","Motorcyclist",4
2021,"Regional","75+","Female","Other",25
2021,"Regional","75+","Female","Pedal cyclist",12
2021,"Regional","75+","Male","Car",256
2021,"Regional","75+","Male","Heavy transport vehicle",4
2021,"Regional","75+","Male","Motorcyclist",41
2021,"Regional","75+","Male","Other",40
2021,"Regional","75+","Male","Pedal cyclist",61
2021,"Regional","8-16","Female","Car",118
2021,"Regional","8-16","Female","Motorcyclist",41
2021,"Regional","8-16","Female","Other",22
2021,"Regional","8-16","Female","Pedal cyclist",66
2021,"Regional","8-16","Male","Car",130
2021,"Regional","8-16","Male","Heavy transport vehicle",2
2021,"Regional","8-16","Male","Motorcyclist",266
2021,"Regional","8-16","Male","Other",53
2021,"Regional","8-16","Male","Pedal cyclist",290
2021,"Remote","0-7","Female","Car",8
2021,"Remote","0-7","Female","Motorcyclist",1
2021,"Remote","0-7","Female","Other",4
2021,"Remote","0-7","Female","Pedal cyclist",3
2021,"Remote","0-7","Male","Car",5
2021,"Remote","0-7","Male","Motorcyclist",4
2021,"Remote","0-7","Male","Other",3
2021,"Remote","0-7","Male","Pedal cyclist",6
2021,"Remote","17-25","Female","Car",80
2021,"Remote","17-25","Female","Motorcyclist",10
2021,"Remote","17-25","Female","Other",13
2021,"Remote","17-25","Female","Pedal cyclist",1
2021,"Remote","17-25","Male","Car",110
2021,"Remote","17-25","Male","Motorcyclist",66
2021,"Remote","17-25","Male","Other",20
2021,"Remote","17-25","Male","Pedal cyclist",5
2021,"Remote","26-39","Female","Car",56
2021,"Remote","26-39","Female","Heavy transport vehicle",1
2021,"Remote","26-39","Female","Motorcyclist",11
2021,"Remote","26-39","Female","Other",10
2021,"Remote","26-39","Female","Pedal cyclist",2
2021,"Remote","26-39","Male","Car",94
2021,"Remote","26-39","Male","Heavy transport vehicle",2
2021,"Remote","26-39","Male","Motorcyclist",74
2021,"Remote","26-39","Male","Other",18
2021,"Remote","26-39","Male","Pedal cyclist",8
2021,"Remote","40-64","Female","Car",56
2021,"Remote","40-64","Female","Motorcyclist",8
2021,"Remote","40-64","Female","Other",8
2021,"Remote","40-64","Female","Pedal cyclist",8
2021,"Remote","40-64","Male","Car",102
2021,"Remote","40-64","Male","Heavy transport vehicle",7
2021,"Remote","40-64","Male","Motorcyclist",49
2021,"Remote","40-64","Male","Other",17
2021,"Remote","40-64","Male","Pedal cyclist",18
2021,"Remote","65-74","Female","Car",13
2021,"Remote","65-74","Female","Motorcyclist",2
2021,"Remote","65-74","Female","Other",2
2021,"Remote","65-74","Female","Pedal cyclist",1
2021,"Remote","65-74","Male","Car",24
2021,"Remote","65-74","Male","Heavy transport vehicle",1
2021,"Remote","65-74","Male","Motorcyclist",4
2021,"Remote","65-74","Male","Pedal cyclist",1
2021,"Remote","75+","Female","Car",10
2021,"Remote","75+","Male","Car",8
2021,"Remote","75+","Male","Motorcyclist",2
2021,"Remote","75+","Male","Other",1
2021,"Remote","75+","Male","Pedal cyclist",2
2021,"Remote","8-16","Female","Car",11
2021,"Remote","8-16","Female","Motorcyclist",4
2021,"Remote","8-16","Female","Other",5
2021,"Remote","8-16","Female","Pedal cyclist",7
2021,"Remote","8-16","Male","Car",25
2021,"Remote","8-16","Male","Motorcyclist",55
2021,"Remote","8-16","Male","Other",3
2021,"Remote","8-16","Male","Pedal cyclist",21
